customer_id,first_name,last_name,email,phone,address,city,state,zip,latitude,longitude,birth_date,gender,loyalty_tier,signup_date,marketing_opt_in,home_store_id
C004597,Morgan,Garcia,morgan.garcia4597@example.com,(772) 432-6077,3868 White Plains Road,Bronx,NY,10467,40.885287,-73.86185,1952-08-19,,None,2024-05-14,True,S0005
C004598,Taylor,Chen,taylor.chen4598@example.com,(577) 566-1739,1850 Amsterdam Avenue,New York,NY,10031,40.829365,-73.944602,1950-06-12,,None,2024-05-16,True,S0005
C004599,Jordan,Brown,jordan.brown4599@example.com,(465) 749-6025,6161 Dry Harbor Road Apt G47,Middle Village,NY,11379,40.72638,-73.872079,1952-11-26,,None,2023-08-11,True,S0005
C004600,Rowan,Hernandez,rowan.hernandez4600@example.com,(832) 983-9351,1702 47 Street,Brooklyn,NY,11204,40.630423,-73.981907,1979-01-21,,Silver,2023-08-01,True,S0005
C004601,Cameron,Khan,cameron.khan4601@example.com,(367) 629-8069,538 Wortman Avenue,Brooklyn,NY,11208,40.661594,-73.874135,1962-02-19,,None,2023-07-11,False,S0005
C004602,Rowan,Patel,rowan.patel4602@example.com,(300) 750-5129,330 W 38Th Street,New York,NY,10018,40.755139,-73.992669,1951-05-13,,Silver,2023-09-12,True,S0005
C004603,Avery,Garcia,avery.garcia4603@example.com,(529) 638-1000,144 West Street,Brooklyn,NY,11222,40.731958,-73.959599,1992-05-13,,None,2023-07-31,False,S0005
C004604,Rowan,Smith,rowan.smith4604@example.com,(728) 873-5509,205 West 54Th Street,New York,NY,10019,40.763737,-73.981745,1972-03-13,,None,2023-12-15,False,S0005
C004605,Drew,Rodriguez,drew.rodriguez4605@example.com,(442) 881-9965,146-22 Tuskegee Airmen Way,Jamaica,NY,11435,40.693499,-73.803312,1965-10-28,,Gold,2024-05-31,False,S0005
C004606,Riley,Khan,riley.khan4606@example.com,(437) 621-4396,137-39 Westgate St,Sprngfld Gdns,NY,11413,40.673478,-73.761113,1996-11-04,,Silver,2024-06-20,False,S0005
C004607,Sage,Perez,sage.perez4607@example.com,(535) 386-3805,614 S Broad St,Elizabeth,NJ,07202,,,2007-04-24,,Silver,2024-05-24,True,S0005
C004608,Cameron,Martinez,cameron.martinez4608@example.com,(477) 521-6983,"315 West 98Th Street, 1E",New York,NY,10025,40.796716,-73.972598,1954-11-14,,Silver,2023-12-25,True,S0005
C004609,Morgan,Lee,morgan.lee4609@example.com,(868) 479-7931,"825 Georges Rd, 3Rd Floor",North Brunswick,NJ,08902,,,1963-07-17,,None,2024-01-19,True,S0005
C004610,Reese,Hernandez,reese.hernandez4610@example.com,(815) 638-9587,100 Berdan Street,Rochelle Park,NJ,07662,,,1996-01-28,,None,2023-07-24,True,S0005
C004611,Harper,Zhang,harper.zhang4611@example.com,(558) 989-5797,17 Battery Place  Suite 709,New York,NY,10004,40.704884,-74.015927,1979-09-17,,Gold,2024-06-23,True,S0005
C004612,Taylor,Wang,taylor.wang4612@example.com,(792) 648-7387,1430 Broadway,New York,NY,10018,40.754158,-73.986905,1959-03-19,,None,2023-09-18,False,S0005
C004613,Skyler,Davis,skyler.davis4613@example.com,(401) 731-9475,826 Broadway,New York,NY,10003,40.733326,-73.991077,1955-02-11,,None,2024-04-11,True,S0005
C004614,Parker,Martinez,parker.martinez4614@example.com,(920) 946-3004,221-46 112Th Ave,Queen Village,NY,11429,40.705455,-73.73573,1990-10-04,,Silver,2023-11-11,True,S0005
C004615,Reese,Lopez,reese.lopez4615@example.com,(533) 933-4364,35 Journal Square,Jersey City,NJ,07306,,,1954-01-24,,None,2024-05-22,False,S0005
C004616,Harper,Lee,harper.lee4616@example.com,(565) 341-1958,255-32 147Th Rd,Rosedale,NY,11422,40.656453,-73.732853,2004-05-24,,None,2024-07-06,True,S0005
C004617,Harper,Brown,harper.brown4617@example.com,(436) 906-2465,157 Bowery 2Nd Floor Suite 2B,New York,NY,10002,40.719605,-73.994325,1974-06-28,,Silver,2023-12-21,True,S0005
C004618,Alex,Patel,alex.patel4618@example.com,(277) 845-8254,7644 268Th Street,New Hyde Park,NY,11040,40.751638,-73.707326,1960-12-09,,Silver,2024-05-29,False,S0005
C004619,Drew,Martinez,drew.martinez4619@example.com,(298) 595-7251,505 Capobianco Plaza,Rahway,NJ,07065,,,1979-12-26,,Silver,2024-06-01,False,S0005
C004620,Sage,Nguyen,sage.nguyen4620@example.com,(269) 216-4809,190 Main Street,Hackensack,NJ,07601,,,2003-03-31,,Silver,2024-01-16,False,S0005
C004621,Sage,Patel,sage.patel4621@example.com,(880) 909-5074,30-31 Parsons Blvd,Flushing,NY,11354,40.770219,-73.824617,2000-04-22,,Silver,2024-08-10,True,S0005
C004622,Sage,Wang,sage.wang4622@example.com,(866) 925-6237,225 Broadway,New York,NY,10007,40.71187,-74.008217,1992-03-30,,None,2023-08-05,True,S0005
C004623,Sam,Hernandez,sam.hernandez4623@example.com,(814) 260-4826,6623 77Th Street,Middle Village,NY,11379,40.714923,-73.877162,1964-11-20,,None,2023-07-07,False,S0005
C004624,Riley,Davis,riley.davis4624@example.com,(401) 961-3614,14 West 23Rd Street,New York,NY,10010,40.741865,-73.990347,1994-02-20,,None,2024-04-18,True,S0005
C004625,Rowan,Wang,rowan.wang4625@example.com,(573) 270-1029,6000 Midlantic Drive,Mt. Laurel,NJ,08054,,,1993-06-08,,Gold,2024-05-04,False,S0005
C004626,Rowan,Smith,rowan.smith4626@example.com,(880) 320-5755,7802 Atlantic Ave,Ozone Park,NY,11416,40.684515,-73.86158,1983-04-12,,Gold,2023-08-22,False,S0005
C004627,Jordan,Patel,jordan.patel4627@example.com,(355) 856-4870,826 Broadway,New York,NY,10003,40.733326,-73.991077,1984-11-09,,None,2024-04-09,True,S0005
C004628,Alex,Chen,alex.chen4628@example.com,(294) 401-1049,55 Meadow Street,Brooklyn,NY,11206,40.711084,-73.934918,2000-06-25,,Silver,2023-09-22,False,S0005
C004629,Sage,Kim,sage.kim4629@example.com,(875) 641-8288,521 Greene Ave,Brooklyn,NY,11216,40.688537,-73.950056,1955-09-12,,None,2023-08-07,False,S0005
C004630,Alex,Davis,alex.davis4630@example.com,(562) 779-3960,"3700 Route 27, Suite 201",Princeton,NJ,08540,,,2002-01-26,,None,2023-08-27,True,S0005
C004631,Skyler,Zhang,skyler.zhang4631@example.com,(868) 591-6220,145-47 115Th Avenue,Jamaica,NY,11436,40.683448,-73.796975,1983-10-22,,None,2024-01-25,True,S0005
C004632,Parker,Martinez,parker.martinez4632@example.com,(516) 223-5460,390 Nye Ave,Irvington,NJ,07111,,,2005-12-29,,None,2024-01-21,False,S0005
C004633,Skyler,Gonzalez,skyler.gonzalez4633@example.com,(872) 266-6747,132-02 89Th Ave Suite 202/203,S Richmond Hl,NY,11418,40.70033,-73.819485,1992-09-04,,Silver,2024-05-28,True,S0005
C004634,Skyler,Patel,skyler.patel4634@example.com,(331) 378-4485,188 E 54Th St,Brooklyn,NY,11203,40.654503,-73.926781,1978-07-21,,None,2024-03-20,True,S0005
C004635,Avery,Clark,avery.clark4635@example.com,(278) 438-6924,101 Greenwich Street,New York,NY,10006,40.708345,-74.013418,1958-09-06,,Silver,2023-09-11,True,S0005
C004636,Rowan,Nguyen,rowan.nguyen4636@example.com,(364) 858-8351,629 East 35Th Street,Brooklyn,NY,11203,40.639738,-73.943567,1975-05-24,,None,2024-01-23,False,S0005
C004637,Sam,Wang,sam.wang4637@example.com,(342) 244-1273,1215 Eastern Parkway,Brooklyn,NY,11213,40.668629,-73.927793,1963-02-15,,Gold,2024-05-29,False,S0005
C004638,Avery,Garcia,avery.garcia4638@example.com,(480) 836-2743,211 East 18Th Street,New York,NY,10003,40.735587,-73.984859,1979-09-19,,None,2023-07-01,False,S0005
C004639,Reese,Smith,reese.smith4639@example.com,(862) 896-3127,2531 Cortelyou Road,Brooklyn,NY,11226,40.644268,-73.95299,1965-09-09,,None,2023-12-14,True,S0005
C004640,Casey,Zhang,casey.zhang4640@example.com,(230) 575-5150,105 Madison Avenue,New York,NY,10016,40.744889,-73.985041,1954-05-11,,Gold,2024-05-28,True,S0005
C004641,Sam,Hernandez,sam.hernandez4641@example.com,(307) 482-8717,1252 East 98Th Street,Brooklyn,NY,11236,40.641717,-73.897007,1952-11-06,,None,2024-05-23,True,S0005
C004642,Logan,Zhang,logan.zhang4642@example.com,(230) 767-9713,14 Wall Street,New York,NY,10005,40.707347,-74.010997,1980-09-24,,None,2024-04-23,True,S0005
C004643,Casey,Wilson,casey.wilson4643@example.com,(637) 903-4601,3703 Secor Ave,Bronx,NY,10466,40.886989,-73.832461,1977-02-13,,Gold,2024-04-30,False,S0005
C004644,Alex,Rodriguez,alex.rodriguez4644@example.com,(431) 221-1088,"128 29Th Street, Suite 4L",Brooklyn,NY,11232,40.659047,-74.00168,1977-09-23,,None,2024-07-03,False,S0005
C004645,Reese,Kim,reese.kim4645@example.com,(404) 770-7389,"2115 Hamilton Avenue, Suite 203",Hamilton Twp,NJ,08619,,,1953-06-09,,None,2024-01-25,False,S0005
C004646,Casey,Wilson,casey.wilson4646@example.com,(248) 896-7257,28-07 Jackson Avenue,Long Island City,NY,11101,40.748434,-73.938768,1992-08-19,,None,2023-12-17,True,S0005
C004647,Drew,Smith,drew.smith4647@example.com,(715) 674-1004,"999 Atlantic Ave,",Brooklyn,NY,11238,40.68006,-73.959349,1990-03-29,,None,2024-05-17,True,S0005
C004648,Cameron,Kim,cameron.kim4648@example.com,(856) 374-7949,720B Clarence Avenue,Bronx,NY,10465,40.830029,-73.815411,1985-03-22,,None,2023-10-28,False,S0005
C004649,Alex,Brown,alex.brown4649@example.com,(451) 606-1062,5 Shadow Lane,Holmdel,NJ,07733,,,1956-05-31,,None,2024-04-15,True,S0005
C004650,Taylor,Wilson,taylor.wilson4650@example.com,(403) 462-9946,74 Rosehill Rd,Barnegat,NJ,08005,,,1962-02-08,,None,2024-04-03,False,S0005
C004651,Cameron,Wang,cameron.wang4651@example.com,(830) 677-9060,145 Hemlock Street,Brooklyn,NY,11208,40.686481,-73.871777,1977-04-10,,None,2024-05-08,False,S0005
C004652,Elliot,Chen,elliot.chen4652@example.com,(660) 612-1433,137 Elm Pl,New Canaan,CT,06840,,,1984-01-21,,None,2024-04-27,False,S0005
C004653,Taylor,Rodriguez,taylor.rodriguez4653@example.com,(448) 933-9062,201 Brokaw Court,Bridgewater,NJ,08807,,,1971-03-02,,None,2023-08-19,True,S0005
C004654,Sage,Gonzalez,sage.gonzalez4654@example.com,(670) 618-1112,748 Center Avenue,River Edge,NJ,07661,,,1977-10-11,,None,2023-12-20,True,S0005
C004655,Quinn,Perez,quinn.perez4655@example.com,(497) 864-3847,419N Marcus Garvey Blvd,Brooklyn,NY,11216,40.682767,-73.937989,1978-04-23,,Silver,2023-10-11,True,S0005
C004656,Rowan,Wang,rowan.wang4656@example.com,(679) 906-3859,"37A 9Th Street, #3",Brooklyn,NY,11215,40.673748,-73.995714,1968-02-08,,None,2024-05-20,True,S0005
C004657,Rowan,Lee,rowan.lee4657@example.com,(389) 208-1149,2001 University Avenue   #5Dn,Bronx,NY,10453,40.854936,-73.911096,1961-02-09,,None,2024-03-18,False,S0005
C004658,Reese,Garcia,reese.garcia4658@example.com,(832) 924-7675,204-08 Jamaica Avenue,Hollis,NY,11423,40.713492,-73.755912,1952-02-20,,Gold,2024-06-08,True,S0005
C004659,Logan,Lee,logan.lee4659@example.com,(271) 373-1434,6712 164Th Street,Fresh Meadows,NY,11365,40.734643,-73.80489,1966-02-05,,Silver,2024-05-06,True,S0005
C004660,Taylor,Wang,taylor.wang4660@example.com,(858) 444-5696,211 N End Ave,New York,NY,10282,40.71622,-74.015075,2001-04-10,,Silver,2024-01-18,True,S0005
C004661,Parker,Gonzalez,parker.gonzalez4661@example.com,(217) 348-7418,347 Fifth Avenue,New York,NY,10016,40.74818,-73.984737,1974-10-02,,Silver,2023-09-21,False,S0005
C004662,Riley,Lee,riley.lee4662@example.com,(849) 885-3560,138-45 224Th Street,Laurelton,NY,11413,40.672141,-73.749297,1972-08-15,,None,2024-03-17,True,S0005
C004663,Reese,Davis,reese.davis4663@example.com,(789) 747-8618,106 West   32 Street,New York,NY,10001,40.748735,-73.98927,2000-04-02,,None,2024-08-02,False,S0005
C004664,Jordan,Martinez,jordan.martinez4664@example.com,(242) 382-8140,565 1St Street,Brooklyn,NY,11215,40.669837,-73.973645,1970-03-16,,None,2023-12-22,False,S0005
C004665,Quinn,Lee,quinn.lee4665@example.com,(298) 642-3779,12909 26Th Avenue,Flushing,NY,11354,40.77421,-73.839655,1980-06-27,,None,2024-03-12,False,S0005
C004666,Taylor,Clark,taylor.clark4666@example.com,(700) 787-4439,200 10Th Street,Brooklyn,NY,11215,40.671094,-73.992022,1965-05-06,,None,2024-04-17,True,S0005
C004667,Elliot,Davis,elliot.davis4667@example.com,(688) 735-3985,191-15 Williamson Avenue,Springfield Gardens,NY,11413,40.683802,-73.753735,1991-08-23,,None,2024-04-14,True,S0005
C004668,Casey,Gonzalez,casey.gonzalez4668@example.com,(254) 472-5342,30-50 Whitestone Expy,Flushing,NY,11354,40.770483,-73.835639,1983-06-08,,None,2023-12-11,False,S0005
C004669,Sam,Martinez,sam.martinez4669@example.com,(520) 371-6648,50 Harrison Street,Hoboken,NJ,07030,,,1958-01-08,,None,2023-10-23,True,S0005
C004670,Skyler,Wilson,skyler.wilson4670@example.com,(503) 878-1428,63 Flushing Avenue Unit#162,Brooklyn,NY,11205,40.69802,-73.974986,1978-10-26,,None,2023-08-28,False,S0005
C004671,Logan,Nguyen,logan.nguyen4671@example.com,(785) 823-2800,99 Wall Street,New York,NY,10005,40.705,-74.007156,1989-03-17,,Silver,2024-06-17,True,S0005
C004672,Cameron,Hernandez,cameron.hernandez4672@example.com,(619) 804-7508,140 East 45Th Street,New York,NY,10017,40.753157,-73.974172,1995-12-18,,Silver,2024-06-04,False,S0005
C004673,Skyler,Gonzalez,skyler.gonzalez4673@example.com,(712) 977-4683,42 West St,Brooklyn,NY,11222,40.72772,-73.958902,1994-10-13,,Gold,2024-04-05,False,S0005
C004674,Parker,Chen,parker.chen4674@example.com,(226) 608-7566,475 Park Avenue,Brooklyn,NY,11205,40.696635,-73.957947,1951-06-26,,Silver,2024-05-07,True,S0005
C004675,Jordan,Wang,jordan.wang4675@example.com,(647) 509-8306,358 5Th Ave,New York,NY,10001,40.748715,-73.984806,1962-09-18,,Silver,2023-12-07,False,S0005
C004676,Logan,Martinez,logan.martinez4676@example.com,(462) 221-7130,65 Station Road,Cranbury,NJ,08512,,,1962-06-23,,None,2024-01-28,False,S0005
C004677,Skyler,Gonzalez,skyler.gonzalez4677@example.com,(880) 643-7088,149-28 15Th Drive,Whitestone,NY,11357,40.785691,-73.815404,1955-07-19,,Silver,2023-07-13,True,S0005
C004678,Drew,Lopez,drew.lopez4678@example.com,(398) 534-4079,636 Broadway,New York,NY,10012,40.726291,-73.996031,1986-02-05,,None,2023-07-18,True,S0005
C004679,Avery,Smith,avery.smith4679@example.com,(907) 321-3899,326 Prospect Avenue,Hackensack,NJ,07601,,,1998-11-19,,None,2024-04-25,True,S0005
C004680,Skyler,Nguyen,skyler.nguyen4680@example.com,(319) 446-2128,7 Vista Lane,Edgewater,NJ,07020,,,1972-12-04,,Silver,2023-09-18,True,S0005
C004681,Sage,Perez,sage.perez4681@example.com,(705) 878-3131,2328 27Th Street,Astoria,NY,11105,40.775362,-73.91607,1978-08-02,,Silver,2024-05-21,True,S0005
C004682,Jordan,Khan,jordan.khan4682@example.com,(302) 919-4038,25 Lefferts Ave,Brooklyn,NY,11225,40.661793,-73.959934,1992-04-16,,None,2024-02-27,False,S0005
C004683,Sage,Clark,sage.clark4683@example.com,(260) 881-3622,500 Fashion Ave Fl 8,New York,NY,10018,40.752992,-73.989186,1988-04-01,,Silver,2023-09-19,True,S0005
C004684,Jamie,Martinez,jamie.martinez4684@example.com,(253) 478-1656,175 Greenwich Street,New York,NY,10007,40.710975,-74.012358,1971-06-08,,None,2024-05-16,True,S0005
C004685,Harper,Gonzalez,harper.gonzalez4685@example.com,(910) 957-6162,479 Essex Street,Brooklyn,NY,11208,40.672079,-73.881221,1988-09-07,,None,2024-03-17,False,S0005
C004686,Parker,Clark,parker.clark4686@example.com,(577) 835-3969,262 West 123Rd Street,New York,NY,10027,40.808382,-73.950999,1975-04-14,,Gold,2024-03-07,False,S0005
C004687,Skyler,Chen,skyler.chen4687@example.com,(776) 681-9896,134 West End Ave,Somerville,NJ,08876,,,1962-07-02,,None,2023-09-09,True,S0005
C004688,Sage,Nguyen,sage.nguyen4688@example.com,(506) 737-1789,55-45 84Th Street,New York,NY,11373,40.731074,-73.880466,1999-11-06,,Silver,2023-08-21,True,S0005
C004689,Jordan,Rodriguez,jordan.rodriguez4689@example.com,(268) 389-4970,1930 Bedford Avenue,Brooklyn,NY,11225,40.657963,-73.956624,1977-09-07,,Platinum,2024-03-18,True,S0005
C004690,Rowan,Davis,rowan.davis4690@example.com,(227) 416-1794,9 Braddock Street,East Brunswick,NJ,08816,,,1982-03-31,,None,2024-07-15,False,S0005
C004691,Harper,Martinez,harper.martinez4691@example.com,(247) 783-8060,362 Maspeth Avenue,Brooklyn,NY,11211,40.718585,-73.929456,1958-03-23,,None,2023-07-10,True,S0005
C004692,Quinn,Patel,quinn.patel4692@example.com,(736) 685-7763,90 Church Street,New York,NY,10008,40.712586,-74.009775,1955-11-16,,Gold,2024-06-19,False,S0005
C004693,Sam,Chen,sam.chen4693@example.com,(249) 476-7527,1582 Boston Road,Bronx,NY,10460,40.835766,-73.891195,1974-10-28,,None,2023-07-30,True,S0005
C004694,Alex,Nguyen,alex.nguyen4694@example.com,(256) 364-5994,129-25 134Th Street,South Ozone Park,NY,11420,40.671982,-73.804479,1988-02-16,,Silver,2024-04-15,False,S0005
C004695,Harper,Zhang,harper.zhang4695@example.com,(924) 392-5387,421 7Th Avenue,New York,NY,10001,40.750503,-73.990966,2009-08-25,,Silver,2024-01-06,False,S0005
C004696,Elliot,Zhang,elliot.zhang4696@example.com,(630) 987-8613,20 W 22Nd Street,New York,NY,10010,40.741253,-73.990978,1995-10-07,,None,2023-11-22,True,S0005
C004697,Taylor,Smith,taylor.smith4697@example.com,(321) 868-8591,140 Greenwood Avenue,Midland Park,NJ,07432,,,1956-06-14,,None,2023-11-01,True,S0005
C004698,Logan,Wilson,logan.wilson4698@example.com,(513) 575-1994,119-19 15Th Avenue,College Point,NY,11356,40.784122,-73.848287,1958-08-29,,None,2024-05-06,True,S0005
C004699,Parker,Wilson,parker.wilson4699@example.com,(696) 321-8826,515 East 81St Street,New York,NY,10028,40.772271,-73.948422,1957-01-28,,None,2024-03-20,True,S0005
C004700,Jamie,Smith,jamie.smith4700@example.com,(852) 540-6611,230 Park Avenue,New York,NY,10169,40.754508,-73.975951,2003-08-10,,None,2023-10-13,True,S0005
C004701,Morgan,Lee,morgan.lee4701@example.com,(862) 600-5626,236 Johnson Avenue,Brooklyn,NY,11206,40.70695,-73.939297,1996-04-01,,None,2023-09-01,True,S0005
C004702,Jamie,Patel,jamie.patel4702@example.com,(257) 234-7500,1113 York Avenue,New York,NY,10065,40.759383,-73.959207,1991-08-23,,None,2023-08-16,True,S0005
C004703,Casey,Martinez,casey.martinez4703@example.com,(572) 649-1798,336 W 37Th St #1200,New York,NY,11516,,,1985-03-08,,None,2024-08-17,False,S0005
C004704,Reese,Lopez,reese.lopez4704@example.com,(694) 226-1764,624 East 220Th Street,Bronx,NY,10467,40.884892,-73.864364,1987-12-13,,Silver,2023-09-27,True,S0005
C004705,Skyler,Patel,skyler.patel4705@example.com,(342) 367-6065,142-27 129Th Avenue,Jamaica,NY,11436,40.67186,-73.797468,1975-09-01,,Gold,2024-04-23,True,S0005
C004706,Drew,Rodriguez,drew.rodriguez4706@example.com,(499) 415-1780,1931 Mott Avenue,Far Rockaway,NY,11691,40.603929,-73.75233,2005-10-02,,Silver,2024-05-09,False,S0005
C004707,Taylor,Lopez,taylor.lopez4707@example.com,(245) 222-3383,16 Sutton Place,Englewood,NJ,07631,,,1999-05-25,,Gold,2023-09-15,True,S0005
C004708,Riley,Lopez,riley.lopez4708@example.com,(272) 215-8623,2230 119Th Street,College Point,NY,11356,40.779583,-73.848796,1972-10-18,,Platinum,2024-05-20,False,S0005
C004709,Parker,Kim,parker.kim4709@example.com,(453) 435-7717,1740 Ocean Avenue,Brooklyn,NY,11230,40.619626,-73.955251,1963-06-11,,Silver,2024-04-17,True,S0005
C004710,Casey,Gonzalez,casey.gonzalez4710@example.com,(669) 521-1537,5 Penn Plaza,New York,NY,10001,40.751861,-73.993716,1957-06-03,,Gold,2024-06-25,False,S0005
C004711,Drew,Lopez,drew.lopez4711@example.com,(626) 242-2902,2286 Sedgwick Ave Apt 3,New York,NY,10468,40.861429,-73.909815,1977-03-24,,Silver,2024-02-06,False,S0005
C004712,Alex,Brown,alex.brown4712@example.com,(904) 361-7927,146 Walworth Street,Brooklyn,NY,11205,40.694311,-73.95422,1950-10-10,,None,2024-04-04,True,S0005
C004713,Skyler,Chen,skyler.chen4713@example.com,(361) 840-3739,"479 Essex Street, 1St Floor",Brooklyn,NY,11208,40.672079,-73.881221,1961-03-17,,Silver,2024-04-12,True,S0005
C004714,Reese,Lopez,reese.lopez4714@example.com,(350) 790-8496,One Gateway Center Suite 2600,Newark,NJ,07102,,,1984-12-17,,None,2024-04-03,True,S0005
C004715,Sage,Lee,sage.lee4715@example.com,(316) 217-5963,626 Flatbush Ave Apt 17A,Brooklyn,NY,11225,40.658121,-73.960444,1975-06-17,,Platinum,2023-07-11,False,S0005
C004716,Cameron,Zhang,cameron.zhang4716@example.com,(327) 661-6941,809 River Ave,Lakewood,NJ,08701,,,1982-05-23,,Silver,2023-10-31,True,S0005
C004717,Parker,Zhang,parker.zhang4717@example.com,(308) 638-5244,2865 Kingsbridge Terrace,Bronx,NY,10463,40.874317,-73.902631,2004-06-10,,Silver,2024-08-24,True,S0005
C004718,Elliot,Wang,elliot.wang4718@example.com,(884) 523-4275,2529 27Th Street,Astoria,NY,11102,40.771377,-73.920909,1998-01-31,,None,2023-11-13,True,S0005
C004719,Rowan,Wilson,rowan.wilson4719@example.com,(592) 393-1248,22 Fairway Blvd,Monroe Township,NJ,08831,,,1963-06-18,,None,2023-09-09,True,S0005
C004720,Reese,Hernandez,reese.hernandez4720@example.com,(878) 756-2575,410 Marcus Garvey Boulevard,Brooklyn,NY,11216,40.682877,-73.938032,1953-07-19,,None,2023-09-27,True,S0005
C004721,Morgan,Khan,morgan.khan4721@example.com,(505) 654-3580,260 Madison Ave,New York,NY,10016,40.750707,-73.980828,1978-01-05,,None,2024-02-26,False,S0005
C004722,Riley,Hernandez,riley.hernandez4722@example.com,(406) 345-3394,24 Diana Dr.,Sicklerville,NJ,08081,,,2003-11-18,,Silver,2024-08-22,True,S0005
C004723,Logan,Zhang,logan.zhang4723@example.com,(852) 998-2428,10201 Flatlands Ave.,Brooklyn,NY,11236,40.646172,-73.896798,1994-05-01,,Silver,2024-03-02,True,S0005
C004724,Rowan,Clark,rowan.clark4724@example.com,(273) 757-4003,2653 Frederick Douglass Blvd,New York,NY,10030,40.820623,-73.943551,1975-05-25,,None,2024-08-11,True,S0005
C004725,Jamie,Chen,jamie.chen4725@example.com,(260) 678-6764,5 West 37Th Street,New York,NY,10018,40.750592,-73.983744,1958-11-22,,Silver,2023-07-23,True,S0005
C004726,Reese,Clark,reese.clark4726@example.com,(257) 516-9449,438 52Nd Street,Brooklyn,NY,11220,40.644746,-74.01276,1957-04-27,,Gold,2023-08-14,True,S0005
C004727,Logan,Chen,logan.chen4727@example.com,(362) 468-9120,340 East Mosholu Parkway South,Bronx,NY,10458,40.870648,-73.882063,1973-07-29,,Gold,2024-02-27,False,S0005
C004728,Alex,Martinez,alex.martinez4728@example.com,(493) 536-9639,114-34 135Th Avenue,South Ozone Park,NY,11420,40.671324,-73.825252,2000-08-10,,None,2023-12-20,True,S0005
C004729,Sam,Brown,sam.brown4729@example.com,(675) 950-8839,141 South Harrison Street,East Orange,NJ,07018,,,1988-02-07,,Silver,2023-10-25,False,S0005
C004730,Drew,Perez,drew.perez4730@example.com,(700) 780-2107,2682 East 64Th Street,Brooklyn,NY,11234,40.607601,-73.911494,1979-05-16,,Silver,2023-07-23,False,S0005
C004731,Reese,Davis,reese.davis4731@example.com,(634) 459-7248,38-34 11Th Street,Long Island City,NY,11101,40.758067,-73.941994,1977-04-14,,None,2023-10-25,True,S0005
C004732,Sam,Lopez,sam.lopez4732@example.com,(634) 896-7552,45 Marshall Ave East,Trenton,NJ,08619,,,1994-10-08,,None,2023-09-02,True,S0005
C004733,Sam,Garcia,sam.garcia4733@example.com,(646) 578-9538,1533 Pitkin Ave,Brooklyn,NY,11212,40.668775,-73.916921,1957-04-19,,None,2023-08-31,False,S0005
C004734,Skyler,Zhang,skyler.zhang4734@example.com,(338) 457-6596,1672 Webster Avenue,Bronx,NY,10457,40.842653,-73.903761,1963-08-24,,None,2024-02-13,True,S0005
C004735,Harper,Gonzalez,harper.gonzalez4735@example.com,(396) 530-6999,26-14 123Rd Street,Flushing,NY,11354,40.774204,-73.845447,1993-06-06,,None,2023-10-04,False,S0005
C004736,Harper,Kim,harper.kim4736@example.com,(898) 714-2169,136 Madison Avenue,New York,NY,10016,40.746011,-73.984247,1973-11-30,,Silver,2024-08-03,False,S0005
C004737,Casey,Wilson,casey.wilson4737@example.com,(665) 790-2338,330 Neptune Ave.,Brooklyn,NY,11235,40.58084,-73.965177,2000-04-14,,Silver,2023-09-30,True,S0005
C004738,Logan,Lopez,logan.lopez4738@example.com,(814) 511-5517,11-34 49Th Avenue,Long Island City,NY,11101,40.742714,-73.950282,1972-05-04,,Platinum,2023-10-25,False,S0005
C004739,Sam,Khan,sam.khan4739@example.com,(695) 745-8210,230 Park Avenue,New York,NY,01069,,,1950-01-06,,Silver,2024-04-19,False,S0005
C004740,Drew,Chen,drew.chen4740@example.com,(558) 703-5139,882 Fulton Street,Brooklyn,NY,11238,40.683292,-73.966021,2003-11-16,,Silver,2023-08-08,True,S0005
C004741,Quinn,Wilson,quinn.wilson4741@example.com,(893) 534-1302,53-41 97Th Place,Corona,NY,11368,40.740191,-73.864287,1998-05-28,,None,2023-08-11,True,S0005
C004742,Jordan,Lee,jordan.lee4742@example.com,(543) 321-2316,40 Lenox Ave,East Orange,NJ,07018,,,1990-07-16,,Gold,2024-06-25,True,S0005
C004743,Taylor,Clark,taylor.clark4743@example.com,(582) 839-3874,727 Crescent Street,Brooklyn,NY,11208,40.669839,-73.868608,1980-04-25,,Platinum,2024-01-25,True,S0005
C004744,Drew,Martinez,drew.martinez4744@example.com,(298) 844-6353,420 Jaques Avenue,Rahway,NJ,07065,,,1993-11-02,,Silver,2024-06-02,True,S0005
C004745,Skyler,Lee,skyler.lee4745@example.com,(393) 450-5429,535 5Th Avenue,New York,NY,10017,40.754997,-73.979769,2005-04-12,,Silver,2023-12-25,True,S0005
C004746,Harper,Smith,harper.smith4746@example.com,(900) 530-3307,14 Grove Street,Middletown,NJ,07748,,,1993-08-03,,Silver,2024-06-12,False,S0005
C004747,Taylor,Hernandez,taylor.hernandez4747@example.com,(360) 747-2903,28 Tudor Dr.,Somerset,NJ,08873,,,1991-09-02,,Silver,2023-11-15,False,S0005
C004748,Drew,Perez,drew.perez4748@example.com,(851) 560-8474,170 Steuben Street,Jersey City,NJ,07302,,,1988-01-10,,None,2023-09-17,False,S0005
C004749,Riley,Patel,riley.patel4749@example.com,(369) 692-9826,75 19Th St Fl 2 Unit 1,Brooklyn,NY,11232,40.665937,-73.997971,1988-03-22,,Silver,2023-10-09,False,S0005
